,Brand,Car,Variant,Description,Price,Fuel Type,Mileage,Transmission,Engine,Puncture Repair Kit,Airbags,Parking Assist,Keyless Start/ Button Start,Interiors,Interior Colours,Sunroof / Moonroof,Headlights,Trip Meter,GPS Navigation System,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years)
1539,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 7 STR Vibe Pack,"Citroen C3 Aircross Max 1.2 7 STR Vibe Pack is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.83 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Max 1.2 7 STR Vibe Pack is available in Manual transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1283000.0,Petrol,18.5,Manual,1199.0,,"2 Airbags (Driver, Front Passenger)",Reverse Camera,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1540,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 5 STR AT,"Citroen C3 Aircross Plus 1.2 5 STR AT is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 12.91 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Plus 1.2 5 STR AT is available in Automatic (TC) transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1291000.0,Petrol,17.6,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1541,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 7 STR Vibe Pack Dual Tone,"Citroen C3 Aircross Max 1.2 7 STR Vibe Pack Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.03 Lakh. It gives a mileage of 18.5 kmpl. Citroen C3 Aircross Max 1.2 7 STR Vibe Pack Dual Tone is available in Manual transmission and offered in 5 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof and Polar White with Platinum Grey roof.
Read More",1303000.0,Petrol,18.5,Manual,1199.0,,"2 Airbags (Driver, Front Passenger)",Reverse Camera,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1542,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 5 STR AT Dual Tone,"Citroen C3 Aircross Plus 1.2 5 STR AT Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.11 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Plus 1.2 5 STR AT Dual Tone is available in Automatic (TC) transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1311000.0,Petrol,17.6,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1543,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 5 STR AT Vibe Pack,"Citroen C3 Aircross Plus 1.2 5 STR AT Vibe Pack is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.16 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Plus 1.2 5 STR AT Vibe Pack is available in Automatic (TC) transmission and offered in 5 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof and Polar White with Platinum Grey roof.
Read More",1316000.0,Petrol,17.6,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1544,Citroen,Citroen C3 Aircross,C3 Aircross Plus 1.2 5 STR AT Vibe Pack Dual Tone,"Citroen C3 Aircross Plus 1.2 5 STR AT Vibe Pack Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.36 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Plus 1.2 5 STR AT Vibe Pack Dual Tone is available in Automatic (TC) transmission and offered in 4 colours: Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof and Polar White with Platinum Grey roof.
Read More",1336000.0,Petrol,17.6,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1545,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 5 STR AT,"Citroen C3 Aircross Max 1.2 5 STR AT is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.56 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Max 1.2 5 STR AT is available in Automatic (TC) transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1356000.0,Petrol,17.6,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1546,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 5 STR AT Dual Tone,"Citroen C3 Aircross Max 1.2 5 STR AT Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.76 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Max 1.2 5 STR AT Dual Tone is available in Automatic (TC) transmission and offered in 6 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1376000.0,Petrol,17.6,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1547,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 5 STR AT Vibe Pack,"Citroen C3 Aircross Max 1.2 5 STR AT Vibe Pack is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.78 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Max 1.2 5 STR AT Vibe Pack is available in Automatic (TC) transmission and offered in 3 colours: Cosmo Blue, Steel Grey and Polar White.
Read More",1378000.0,Petrol,17.6,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1548,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 7 STR AT,"Citroen C3 Aircross Max 1.2 7 STR AT is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.91 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Max 1.2 7 STR AT is available in Automatic (TC) transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1391000.0,Petrol,17.6,Automatic,1199.0,,"2 Airbags (Driver, Front Passenger)",Reverse Camera,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1549,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 5 STR AT Vibe Pack Dual Tone,"Citroen C3 Aircross Max 1.2 5 STR AT Vibe Pack Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 13.98 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Max 1.2 5 STR AT Vibe Pack Dual Tone is available in Automatic (TC) transmission and offered in 5 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof and Polar White with Platinum Grey roof.
Read More",1398000.0,Petrol,17.6,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,Black \ Grey,No,Halogen,Electronic 2 Trips,No,Not Applicable,Not Applicable,Not Applicable
1550,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 7 STR AT Dual Tone,"Citroen C3 Aircross Max 1.2 7 STR AT Dual Tone is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 14.11 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Max 1.2 7 STR AT Dual Tone is available in Automatic (TC) transmission and offered in 5 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Polar White with Cosmo Blue roof and Polar White with Platinum Grey roof.
Read More",1411000.0,Petrol,17.6,Automatic,1199.0,,"2 Airbags (Driver, Front Passenger)",Reverse Camera,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1551,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 7 STR AT Vibe Pack,"Citroen C3 Aircross Max 1.2 7 STR AT Vibe Pack is the petrol variant in the Citroen C3 Aircross lineup and is priced at Rs. 14.13 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Max 1.2 7 STR AT Vibe Pack is available in Automatic (TC) transmission and offered in 4 colours: Cosmo Blue, Platinum Grey, Steel Grey and Polar White.
Read More",1413000.0,Petrol,17.6,Automatic,1199.0,,"2 Airbags (Driver, Front Passenger)",Reverse Camera,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1552,Citroen,Citroen C3 Aircross,C3 Aircross Max 1.2 7 STR AT Vibe Pack Dual Tone,"Citroen C3 Aircross Max 1.2 7 STR AT Vibe Pack Dual Tone is the top model in the Citroen C3 Aircross lineup and the price of C3 Aircross top model is Rs. 14.33 Lakh. It gives a mileage of 17.6 kmpl. Citroen C3 Aircross Max 1.2 7 STR AT Vibe Pack Dual Tone is available in Automatic (TC) transmission and offered in 5 colours: Cosmo Blue With Polar White roof, Platinum Grey with Polar White roof, Steel Grey with Cosmo Blue roof, Steel Grey with Polar White roof and Polar White with Platinum Grey roof.
Read More",1433000.0,Petrol,17.6,Automatic,1199.0,,"2 Airbags (Driver, Front Passenger)",Reverse Camera,,Single Tone,Black \ Grey,,Halogen,Electronic 2 Trips,,Not Applicable,Not Applicable,Not Applicable
1553,Citroen,Citroen eC3,eC3 Feel,"Citroen eC3 Feel is the electric variant in the Citroen eC3 lineup and is priced at Rs. 12.76 Lakh. Citroen eC3 Feel is available in Automatic transmission and offered in 4 colours: Platinum Grey, Steel Grey, Zesty Orange and Polar White.
Read More",1276000.0,Electric,19.0,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,7,140000,7
1554,Citroen,Citroen eC3,eC3 Feel Vibe Pack,"Citroen eC3 Feel Vibe Pack is the electric variant in the Citroen eC3 lineup and is priced at Rs. 12.91 Lakh. Citroen eC3 Feel Vibe Pack is available in Automatic transmission and offered in 9 colours: Platinum Grey with Zesty Orange roof, Platinum Grey with Polar White roof, Steel Grey with Platinum Grey roof , Steel Grey with Zesty Orange roof, Steel Grey with Polar White roof, Zesty Orange with Platinum Grey roof, Zesty Orange with Polar White roof, Polar White with Platinum Grey roof and Polar White with Zesty Orange roof.
Read More",1291000.0,Electric,19.0,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,7,140000,7
1555,Citroen,Citroen eC3,eC3 Feel Vibe Pack Dual Tone,"Citroen eC3 Feel Vibe Pack Dual Tone is the electric variant in the Citroen eC3 lineup and is priced at Rs. 13.06 Lakh. Citroen eC3 Feel Vibe Pack Dual Tone is available in Automatic transmission and offered in 9 colours: Platinum Grey with Zesty Orange roof, Platinum Grey with Polar White roof, Steel Grey with Platinum Grey roof , Steel Grey with Zesty Orange roof, Steel Grey with Polar White roof, Zesty Orange with Platinum Grey roof, Zesty Orange with Polar White roof, Polar White with Platinum Grey roof and Polar White with Zesty Orange roof.
Read More",1306000.0,Electric,19.0,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,7,140000,7
1556,Citroen,Citroen eC3,eC3 Shine,"Citroen eC3 Shine is the electric variant in the Citroen eC3 lineup and is priced at Rs. 13.26 Lakh. Citroen eC3 Shine is available in Automatic transmission and offered in 4 colours: Platinum Grey, Steel Grey, Zesty Orange and Polar White.
Read More",1326000.0,Electric,19.0,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,7,140000,7
1557,Citroen,Citroen eC3,eC3 Shine Vibe Pack,"Citroen eC3 Shine Vibe Pack is the electric variant in the Citroen eC3 lineup and is priced at Rs. 13.41 Lakh. Citroen eC3 Shine Vibe Pack is available in Automatic transmission and offered in 4 colours: Platinum Grey, Steel Grey, Zesty Orange and Polar White.
Read More",1341000.0,Electric,19.0,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,7,140000,7
1558,Citroen,Citroen eC3,eC3 Shine Dual Tone,"Citroen eC3 Shine Dual Tone is the electric variant in the Citroen eC3 lineup and is priced at Rs. 13.41 Lakh. Citroen eC3 Shine Dual Tone is available in Automatic transmission and offered in 9 colours: Platinum Grey with Zesty Orange roof, Platinum Grey with Polar White roof, Steel Grey with Platinum Grey roof , Steel Grey with Zesty Orange roof, Steel Grey with Polar White roof, Zesty Orange with Platinum Grey roof, Zesty Orange with Polar White roof, Polar White with Platinum Grey roof and Polar White with Zesty Orange roof.
Read More",1341000.0,Electric,19.0,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,7,140000,7
1559,Citroen,Citroen eC3,eC3 Shine Vibe Pack Dual Tone,"Citroen eC3 Shine Vibe Pack Dual Tone is the top model in the Citroen eC3 lineup and the price of eC3 top model is Rs. 13.56 Lakh. Citroen eC3 Shine Vibe Pack Dual Tone is available in Automatic transmission and offered in 9 colours: Platinum Grey with Zesty Orange roof, Platinum Grey with Polar White roof, Steel Grey with Platinum Grey roof , Steel Grey with Zesty Orange roof, Steel Grey with Polar White roof, Zesty Orange with Platinum Grey roof, Zesty Orange with Polar White roof, Polar White with Platinum Grey roof and Polar White with Zesty Orange roof.
Read More",1356000.0,Electric,19.0,Automatic,1199.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,No,Single Tone,-,No,Halogen,Electronic 2 Trips,No,7,140000,7
1560,Citroen,Citroen C5 Aircross,C5 Aircross Feel,"Citroen C5 Aircross Feel is the diesel variant in the Citroen C5 Aircross lineup and is priced at Rs. 36.91 Lakh. It gives a mileage of 17.5 kmpl. Citroen C5 Aircross Feel is available in Automatic (TC) transmission and offered in 4 colours: Eclipse Blue, Pearl Nera Black, Cumulus Grey and Pearl White.
Read More",3690999.9999999995,Diesel,17.5,Automatic,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Urban Black / Graphite,Panoramic Sunroof,LED,Electronic 2 Trips,Yes,No,No,No
1561,Citroen,Citroen C5 Aircross,C5 Aircross Feel Dual Tone,"Citroen C5 Aircross Feel Dual Tone is the diesel variant in the Citroen C5 Aircross lineup and is priced at Rs. 36.91 Lakh. It gives a mileage of 17.5 kmpl. Citroen C5 Aircross Feel Dual Tone is available in Automatic (TC) transmission and offered in 3 colours: Eclipse Blue with Black Roof, Cumulus Grey with Black Roof and Pearl White with black Roof.
Read More",3690999.9999999995,Diesel,17.5,Automatic,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Urban Black / Graphite,Panoramic Sunroof,LED,Electronic 2 Trips,Yes,No,No,No
1562,Citroen,Citroen C5 Aircross,C5 Aircross Shine Dual Tone,"Citroen C5 Aircross Shine Dual Tone is the top model in the Citroen C5 Aircross lineup and the price of C5 Aircross top model is Rs. 37.67 Lakh. It gives a mileage of 17.5 kmpl. Citroen C5 Aircross Shine Dual Tone is available in Automatic (TC) transmission and offered in 3 colours: Eclipse Blue with Black Roof, Cumulus Grey with Black Roof and Pearl White with black Roof.
Read More",3767000.0,Diesel,17.5,Automatic,1997.0,,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Metropolitan Grey / Graphite,Panoramic Sunroof,LED,Electronic 2 Trips,Yes,No,No,No
1563,Citroen,Citroen C5 Aircross,C5 Aircross Shine,"Citroen C5 Aircross Shine is the top model in the Citroen C5 Aircross lineup and the price of C5 Aircross top model is Rs. 37.67 Lakh. It gives a mileage of 17.5 kmpl. Citroen C5 Aircross Shine is available in Automatic (TC) transmission and offered in 4 colours: Eclipse Blue, Pearl Nera Black, Cumulus Grey and Pearl White.
Read More",3767000.0,Diesel,17.5,Automatic,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Metropolitan Grey / Graphite,Panoramic Sunroof,LED,Electronic 2 Trips,Yes,No,No,No
1564,Lamborghini,Lamborghini Huracan Evo,Huracan Evo RWD,"Lamborghini Huracan Evo RWD is the petrol variant in the Lamborghini Huracan Evo lineup and is priced at Rs. 3.22 Crore. It gives a mileage of 7.2 kmpl. Lamborghini Huracan Evo RWD is available in Automatic (DCT) transmission and offered in 14 colours: Nero Granatus, Blu Sideris, Verde Selvans, Nero Nemesis, Grigio Lynx, Grigio Titans, Giallo Inti, Verde Mantis, Rosso Mars, Grigio Nimbus, Bianco Icarus, Bianco Monocerus, Bianco Canopus and Arancio Borealis.
Read More",32200000.000000004,Petrol,7.2,Automatic,5204.0,Yes,"6 Airbags (Driver, Front Passenger, Driver Knee, Front Passenger Knee, Driver Side, Front Passenger Side)",Reverse Camera with Guidance,Yes,Single Tone,Customisable,,LED,Multi-Function Display,Yes,No,No,No
1565,Lamborghini,Lamborghini Huracan Evo,Huracan Evo AWD,"Lamborghini Huracan Evo AWD is the top model in the Lamborghini Huracan Evo lineup and the price of Huracan Evo top model is Rs. 3.73 Crore. It gives a mileage of 7.3 kmpl. Lamborghini Huracan Evo AWD is available in Automatic (DCT) transmission and offered in 14 colours: Nero Granatus, Blu Sideris, Verde Selvans, Nero Nemesis, Grigio Lynx, Grigio Titans, Giallo Inti, Verde Mantis, Rosso Mars, Grigio Nimbus, Bianco Icarus, Bianco Monocerus, Bianco Canopus and Arancio Borealis.
Read More",37300000.0,Petrol,7.3,Automatic,5204.0,Yes,"6 Airbags (Driver, Front Passenger, Driver Knee, Front Passenger Knee, Driver Side, Front Passenger Side)",Reverse Camera with Guidance,Yes,Single Tone,Customisable,,LED,Multi-Function Display,Yes,No,No,No
1566,Lamborghini,Lamborghini Revuelto,Revuelto Standard,"Lamborghini Revuelto Standard is the top model in the Lamborghini Revuelto lineup and the price of Revuelto top model is Rs. 8.89 Crore. Lamborghini Revuelto Standard is available in Automatic (AMT) transmission and offered in 16 colours: Nero Noctis, Blu Astraeus, Nero Helene, Blu Eleos, Marrone Alcestis, Verde Lares, Verde Mantis, Grigio Keres, Grigio Nimbus, Rosso Mars, Bianco Monocerus, Bianco Icarus, Rosso Anteros, Giallo Inti, Arancio Borealis and Giallo Auge.
Read More",88900000.0,Hybrid (Electric + Petrol),19.0,Automatic,6498.0,-,"6 Airbags (Driver, Front Passenger, Driver Knee, Front Passenger Knee, Driver Side, Front Passenger Side)",Reverse Camera with Guidance,Yes,Single Tone,-,,LED,Multi-Function Display,Yes,3,160000,3
